Date,open,high,low,close,volume,adj_close
2021-04-29,1.89998197555542,1.9001410007476807,1.0661840438842773,1.085116982460022,432648,1.085116982460022
2021-04-30,1.0849430561065674,1.527601957321167,1.0608789920806885,1.5239750146865845,121297,1.5239750146865845
2021-05-01,1.523926019668579,2.2229790687561035,1.4320720434188843,2.220076084136963,164723,2.220076084136963
2021-05-02,2.2194619178771973,2.267401933670044,1.7764379978179932,1.8550200462341309,0,1.8550200462341309
2021-05-03,1.876695990562439,2.0196120738983154,1.733793020248413,1.9067130088806152,91207,1.9067130088806152
2021-05-04,1.9130359888076782,2.011445999145508,1.7462029457092285,1.9566149711608887,123136,1.9566149711608887
2021-05-05,1.9577399492263794,2.1043789386749268,1.736327052116394,2.1004159450531006,0,2.1004159450531006
2021-05-06,2.100306987762451,2.141690969467163,2.0361061096191406,2.093334913253784,0,2.093334913253784
2021-05-07,2.0925049781799316,2.1087729930877686,1.828444004058838,1.861246943473816,9668,1.861246943473816
2021-05-08,1.8614130020141602,2.202725887298584,1.855288028717041,2.06542706489563,39391,2.06542706489563
2021-05-09,2.0654590129852295,2.2254700660705566,1.9528939723968506,1.9620640277862549,68012,1.9620640277862549
2021-05-10,1.9614919424057007,2.0009069442749023,1.7523679733276367,1.878167986869812,36033,1.878167986869812
2021-05-11,1.8773139715194702,1.9092350006103516,1.5847560167312622,1.8914940357208252,45030,1.8914940357208252
2021-05-12,1.8899519443511963,1.9610660076141357,1.7434840202331543,1.7434840202331543,12269,1.7434840202331543
2021-05-13,1.7330000400543213,1.8092000484466553,1.4937310218811035,1.5656729936599731,8914,1.5656729936599731
2021-05-14,1.5634820461273193,1.882385015487671,1.5585370063781738,1.839553952217102,47509,1.839553952217102
2021-05-15,1.8408889770507812,1.8635129928588867,1.5193439722061157,1.5198240280151367,7527,1.5198240280151367
2021-05-16,1.516860008239746,1.5909759998321533,1.4650650024414062,1.5387049913406372,8887,1.5387049913406372
2021-05-17,1.5388580560684204,1.5392680168151855,1.255607008934021,1.2818750143051147,10281,1.2818750143051147
2021-05-18,1.2878830432891846,1.3971929550170898,1.2737970352172852,1.3077369928359985,10795,1.3077369928359985
2021-05-19,1.3054850101470947,1.328361988067627,0.6908079981803894,0.861050009727478,25548,0.861050009727478
2021-05-20,0.8554459810256958,0.93607097864151,0.7533900141716003,0.890064001083374,10889,0.890064001083374
2021-05-21,0.891156017780304,1.0948729515075684,0.8522949814796448,0.9670839905738831,60134,0.9670839905738831
2021-05-22,0.9678599834442139,0.9771339893341064,0.7887420058250427,0.8127189874649048,26702,0.8127189874649048
2021-05-23,0.8132020235061646,0.8374459743499756,0.5272539854049683,0.563651978969574,113828,0.563651978969574
2021-05-24,0.5632550120353699,1.0139189958572388,0.5612559914588928,0.9526180028915405,7054,0.9526180028915405
2021-05-25,0.9535490274429321,1.0661940574645996,0.9460359811782837,1.0631649494171143,63126,1.0631649494171143
2021-05-26,1.0639970302581787,1.2330290079116821,0.8281769752502441,0.9911440014839172,19315,0.9911440014839172
2021-05-27,0.9919570088386536,0.9919739961624146,0.9128710031509399,0.9131749868392944,21379,0.9131749868392944
2021-05-28,0.91314697265625,0.9247120022773743,0.8075230121612549,0.882157027721405,1462,0.882157027721405
2021-05-29,0.882194995880127,0.8986639976501465,0.7275009751319885,0.7419080138206482,8144,0.7419080138206482
2021-05-30,0.7423449754714966,0.7838630080223083,0.7234209775924683,0.7468140125274658,599,0.7468140125274658
2021-05-31,0.7465599775314331,0.7933120131492615,0.7119539976119995,0.7425550222396851,2234,0.7425550222396851
2021-06-01,0.7426239848136902,1.6170220375061035,0.7405850291252136,0.8247910141944885,1751,0.8247910141944885
2021-06-02,0.8254920244216919,1.0293279886245728,0.801006019115448,0.9516119956970215,10438,0.9516119956970215
2021-06-03,0.9504830241203308,1.0601320266723633,0.9369810223579407,1.0464450120925903,443,1.0464450120925903
2021-06-04,1.0468850135803223,1.6264159679412842,0.9071149826049805,0.9384589791297913,87,0.9384589791297913
2021-06-05,0.9353659749031067,1.0485609769821167,0.9323980212211609,0.9959419965744019,3728,0.9959419965744019
2021-06-06,0.9959020018577576,1.7045799493789673,0.9952219724655151,1.0742360353469849,12105,1.0742360353469849
2021-06-07,1.074368953704834,1.153967022895813,1.0630450248718262,1.146456003189087,2151,1.146456003189087
2021-06-08,1.14643394947052,1.146659016609192,0.837486982345581,0.840300977230072,70713,0.840300977230072
2021-06-09,0.8397799730300903,0.9420980215072632,0.803371012210846,0.9394569993019104,102,0.9394569993019104
2021-06-10,0.9404289722442627,0.9446449875831604,0.8349480032920837,0.8448349833488464,99335,0.8448349833488464
2021-06-11,0.845209002494812,0.8597139716148376,0.6937490105628967,0.6958709955215454,5310,0.6958709955215454
2021-06-12,0.6961269974708557,0.7255749702453613,0.688916027545929,0.7247179746627808,8936,0.7247179746627808
2021-06-13,0.7247869968414307,0.7376109957695007,0.7069209814071655,0.7371810078620911,3344,0.7371810078620911
2021-06-14,0.7373260259628296,1.1672559976577759,0.7258679866790771,0.74549800157547,1540,0.74549800157547
