datetime,open,high,low,close,volume
2017-12-29 00:00:00+00:00,709.5000000000,757.8700000000,703.0000000000,733.9900000000,64028.1264700000
2017-12-30 00:00:00+00:00,732.9000000000,735.0000000000,635.8200000000,681.0600000000,89879.9999400000
2017-12-31 00:00:00+00:00,680.0100000000,740.0000000000,672.8600000000,733.9800000000,62628.2445800000
2018-01-01 00:00:00+00:00,733.0100000000,763.5500000000,716.8000000000,754.9900000000,53909.2588500000
2018-01-02 00:00:00+00:00,754.9900000000,899.5000000000,749.0600000000,855.2800000000,113257.7835500000
2018-01-03 00:00:00+00:00,855.1300000000,950.0100000000,810.0000000000,934.0300000000,89041.4568800000
2018-01-04 00:00:00+00:00,934.0300000000,1009.7200000000,890.0100000000,940.0000000000,102894.4738400000
2018-01-05 00:00:00+00:00,940.0000000000,1045.0000000000,930.0000000000,959.3000000000,97374.0163000000
2018-01-06 00:00:00+00:00,958.0000000000,1017.5600000000,950.0000000000,1004.1100000000,71954.2789500000
2018-01-07 00:00:00+00:00,1003.7100000000,1125.0000000000,999.9000000000,1123.0900000000,65278.8195700000
2018-01-08 00:00:00+00:00,1123.0900000000,1239.1800000000,910.0000000000,1133.1800000000,158831.5479800000
2018-01-09 00:00:00+00:00,1133.1800000000,1326.5000000000,1104.8500000000,1291.0000000000,118702.8868400000
2018-01-10 00:00:00+00:00,1291.0000000000,1440.0000000000,1201.1000000000,1247.0000000000,160185.0129000000
2018-01-11 00:00:00+00:00,1249.0300000000,1332.4900000000,1021.0000000000,1138.9300000000,194546.2938700000
2018-01-12 00:00:00+00:00,1136.4500000000,1288.5000000000,1069.0100000000,1253.8700000000,93763.4726100000
2018-01-13 00:00:00+00:00,1253.8700000000,1427.0100000000,1252.0000000000,1388.0200000000,75893.4320100000
2018-01-14 00:00:00+00:00,1388.1000000000,1391.8900000000,1220.8900000000,1347.0000000000,98391.1958500000
2018-01-15 00:00:00+00:00,1347.9900000000,1383.1300000000,1258.1200000000,1271.0000000000,69236.7047600000
2018-01-16 00:00:00+00:00,1268.6700000000,1275.0100000000,780.0000000000,1000.0000000000,343889.3650900000
2018-01-17 00:00:00+00:00,999.9900000000,1075.5100000000,755.0000000000,1000.0000000000,436333.6732600000
2018-01-18 00:00:00+00:00,1000.0000000000,1075.2000000000,924.2100000000,994.0000000000,294545.7120700000
2018-01-19 00:00:00+00:00,993.3000000000,1079.0000000000,941.0000000000,1032.5000000000,167954.1125300000
2018-01-20 00:00:00+00:00,1032.5000000000,1165.4000000000,1031.0000000000,1152.7500000000,123352.5836200000
2018-01-21 00:00:00+00:00,1150.3700000000,1152.6900000000,998.0000000000,1049.0000000000,175031.0078900000
2018-01-22 00:00:00+00:00,1049.0000000000,1090.1500000000,908.0000000000,993.0000000000,185212.5200200000
2018-01-23 00:00:00+00:00,993.0000000000,1030.0000000000,909.0000000000,980.0000000000,160159.6395800000
2018-01-24 00:00:00+00:00,981.2000000000,1074.0000000000,953.0900000000,1061.0000000000,134257.7947000000
2018-01-25 00:00:00+00:00,1060.3400000000,1115.0000000000,1030.2600000000,1056.5200000000,119415.9349500000
2018-01-26 00:00:00+00:00,1055.2900000000,1082.0000000000,986.0000000000,1051.0300000000,145113.6380000000
2018-01-27 00:00:00+00:00,1051.0300000000,1127.9900000000,1032.2000000000,1118.9900000000,96894.3383900000
2018-01-28 00:00:00+00:00,1118.9900000000,1277.0000000000,1112.0000000000,1251.9600000000,143510.7358600000
2018-01-29 00:00:00+00:00,1251.9600000000,1258.8900000000,1161.6500000000,1177.0100000000,105292.7680800000
2018-01-30 00:00:00+00:00,1177.0100000000,1186.8500000000,1051.0000000000,1085.5000000000,155278.5540400000
2018-01-31 00:00:00+00:00,1084.6300000000,1135.0000000000,1029.0000000000,1124.8100000000,100372.0378300000
2018-02-01 00:00:00+00:00,1125.9600000000,1164.9900000000,981.0000000000,1041.9400000000,203355.2905200000
2018-02-02 00:00:00+00:00,1041.8900000000,1047.2000000000,783.6700000000,922.3000000000,377375.2287400000
2018-02-03 00:00:00+00:00,923.6700000000,998.0000000000,851.0000000000,971.0000000000,160037.8812900000
2018-02-04 00:00:00+00:00,971.0000000000,975.0000000000,789.0000000000,823.5600000000,186446.0316000000
2018-02-05 00:00:00+00:00,821.6000000000,862.4700000000,634.9400000000,697.9200000000,365516.5289900000
2018-02-06 00:00:00+00:00,697.9300000000,798.0000000000,570.1000000000,779.2500000000,648944.4203999999
2018-02-07 00:00:00+00:00,779.9900000000,849.0000000000,714.1800000000,754.0000000000,356403.4441000000
2018-02-08 00:00:00+00:00,753.1900000000,786.9300000000,751.0000000000,781.6600000000,10516.2619000000
2018-02-09 00:00:00+00:00,781.6600000000,882.2000000000,781.6600000000,877.0000000000,95447.6728900000
2018-02-10 00:00:00+00:00,876.3000000000,911.2000000000,800.0000000000,851.1500000000,214818.0676800000
2018-02-11 00:00:00+00:00,851.1500000000,857.0000000000,768.2800000000,808.9900000000,189323.4080000000
2018-02-12 00:00:00+00:00,808.5800000000,877.5600000000,807.4600000000,866.6600000000,143586.9312100000
2018-02-13 00:00:00+00:00,866.3900000000,871.0000000000,820.0000000000,841.5700000000,110305.9353700000
2018-02-14 00:00:00+00:00,841.5700000000,924.9900000000,841.3000000000,919.0900000000,150342.8555800000
2018-02-15 00:00:00+00:00,919.0900000000,946.6600000000,895.5900000000,924.5500000000,155637.7852400000
2018-02-16 00:00:00+00:00,924.5500000000,948.4800000000,901.3600000000,938.6700000000,115540.1634900000
2018-02-17 00:00:00+00:00,938.6000000000,974.0000000000,933.4800000000,969.9900000000,110091.0361800000
2018-02-18 00:00:00+00:00,969.9900000000,978.5000000000,897.0000000000,911.0000000000,160129.7951800000
2018-02-19 00:00:00+00:00,911.0000000000,956.2200000000,906.0400000000,938.1100000000,80099.4953400000
2018-02-20 00:00:00+00:00,939.1700000000,961.0000000000,873.0000000000,882.9900000000,120056.6750200000
2018-02-21 00:00:00+00:00,882.9900000000,908.8800000000,812.8700000000,835.8900000000,176200.5515100000
2018-02-22 00:00:00+00:00,836.3500000000,871.9600000000,786.6000000000,801.4900000000,137561.8511300000
2018-02-23 00:00:00+00:00,801.4700000000,885.0000000000,785.9900000000,851.6000000000,154507.4133800000
2018-02-24 00:00:00+00:00,851.5900000000,875.0000000000,805.0000000000,833.9400000000,89311.5794000000
2018-02-25 00:00:00+00:00,833.9200000000,849.5000000000,813.1800000000,841.1900000000,59431.2647400000
2018-02-26 00:00:00+00:00,841.4600000000,882.0000000000,833.0000000000,867.9800000000,74911.4656000000
2018-02-27 00:00:00+00:00,867.9800000000,897.4900000000,860.6900000000,870.1100000000,63487.6842500000
2018-02-28 00:00:00+00:00,871.8400000000,891.0000000000,850.3000000000,853.5000000000,53620.4520900000
2018-03-01 00:00:00+00:00,853.5000000000,879.9600000000,848.6500000000,870.6300000000,43785.0050300000
2018-03-02 00:00:00+00:00,870.6300000000,876.2200000000,850.0000000000,856.2800000000,39436.2600600000
2018-03-03 00:00:00+00:00,856.2700000000,870.7800000000,852.3000000000,856.0200000000,34170.2942000000
2018-03-04 00:00:00+00:00,856.5100000000,868.0000000000,836.2400000000,866.6600000000,29735.0182900000
2018-03-05 00:00:00+00:00,866.6100000000,871.7500000000,847.2000000000,849.8400000000,30567.7981300000
2018-03-06 00:00:00+00:00,849.8100000000,853.1800000000,803.0100000000,813.1100000000,48658.0688300000
2018-03-07 00:00:00+00:00,813.3100000000,826.2000000000,718.4000000000,749.9000000000,109013.2838000000
2018-03-08 00:00:00+00:00,749.0200000000,772.0700000000,684.0000000000,695.4600000000,76312.7781900000
2018-03-09 00:00:00+00:00,695.4800000000,727.9200000000,640.0000000000,723.7100000000,116545.3730300000
2018-03-10 00:00:00+00:00,723.6500000000,745.0000000000,673.0600000000,680.5800000000,63012.6797200000
2018-03-11 00:00:00+00:00,680.5800000000,735.0000000000,659.1500000000,720.8500000000,73967.3586900000
2018-03-12 00:00:00+00:00,721.0000000000,740.5000000000,676.3100000000,697.1100000000,67732.8598800000
2018-03-13 00:00:00+00:00,696.5200000000,713.7600000000,680.0000000000,689.9400000000,55735.1831500000
2018-03-14 00:00:00+00:00,690.1600000000,703.5400000000,585.0000000000,610.1000000000,89904.2541500000
2018-03-15 00:00:00+00:00,610.1000000000,621.1200000000,570.0000000000,608.8300000000,94426.7245300000
2018-03-16 00:00:00+00:00,608.8300000000,625.3000000000,584.1500000000,599.0500000000,64720.2099400000
2018-03-17 00:00:00+00:00,599.0300000000,609.2600000000,544.0000000000,546.9500000000,68022.4592000000
2018-03-18 00:00:00+00:00,547.9800000000,560.0000000000,450.0000000000,537.0000000000,248817.2260000000
2018-03-19 00:00:00+00:00,537.3900000000,560.0000000000,515.8000000000,556.8800000000,184798.7706200000
2018-03-20 00:00:00+00:00,556.8800000000,567.8700000000,515.0000000000,557.0000000000,135426.9154900000
2018-03-21 00:00:00+00:00,557.0000000000,590.5200000000,545.1100000000,559.1700000000,117019.1732100000
2018-03-22 00:00:00+00:00,559.1500000000,578.6000000000,516.0000000000,539.9200000000,111106.1991600000
2018-03-23 00:00:00+00:00,539.7800000000,544.7200000000,506.7100000000,543.0300000000,106416.0674600000
2018-03-24 00:00:00+00:00,543.2000000000,545.9900000000,518.6300000000,520.2200000000,87710.7894500000
2018-03-25 00:00:00+00:00,521.1700000000,536.0000000000,512.0000000000,523.7400000000,71903.1713000000
2018-03-26 00:00:00+00:00,523.9500000000,527.6700000000,465.5600000000,485.0000000000,151084.2368800000
2018-03-27 00:00:00+00:00,485.0000000000,491.5500000000,446.0000000000,448.5000000000,138188.7604200000
2018-03-28 00:00:00+00:00,448.5000000000,466.0000000000,440.1400000000,446.6700000000,89895.4788500000
2018-03-29 00:00:00+00:00,446.0700000000,449.4300000000,380.0000000000,384.0000000000,225341.9431600000
2018-03-30 00:00:00+00:00,383.8700000000,412.0400000000,366.0000000000,392.4300000000,292254.7943700000
2018-03-31 00:00:00+00:00,392.4000000000,419.4000000000,388.5200000000,393.9200000000,167833.5939900000
2018-04-01 00:00:00+00:00,393.9300000000,399.9100000000,356.9000000000,378.5800000000,150493.9942200000
2018-04-02 00:00:00+00:00,378.5800000000,394.8700000000,375.0000000000,385.0500000000,113242.1419100000
2018-04-03 00:00:00+00:00,385.0000000000,419.0800000000,380.1300000000,415.0100000000,137897.5556500000
2018-04-04 00:00:00+00:00,415.0000000000,416.5000000000,370.0000000000,378.1600000000,140598.3966800000
2018-04-05 00:00:00+00:00,378.1500000000,387.0300000000,365.6100000000,381.2200000000,120314.0587500000
2018-04-06 00:00:00+00:00,381.5600000000,385.9100000000,362.5400000000,368.8900000000,74458.6914100000
2018-04-07 00:00:00+00:00,368.8900000000,394.7500000000,368.2800000000,384.5100000000,71463.4284800000
2018-04-08 00:00:00+00:00,384.5100000000,404.0500000000,384.0000000000,400.4000000000,57395.5293600000
2018-04-09 00:00:00+00:00,400.4000000000,431.9900000000,387.1000000000,399.4400000000,151653.5041300000
2018-04-10 00:00:00+00:00,399.2500000000,418.6800000000,391.4000000000,416.0700000000,81394.2960500000
2018-04-11 00:00:00+00:00,415.5300000000,433.5400000000,410.3800000000,429.5200000000,86706.6862700000
2018-04-12 00:00:00+00:00,429.9000000000,499.0000000000,412.8800000000,495.6700000000,249766.3831600000
2018-04-13 00:00:00+00:00,494.3000000000,530.0000000000,480.2200000000,495.1100000000,251752.0878200000
2018-04-14 00:00:00+00:00,494.6900000000,515.0000000000,485.5800000000,502.6800000000,121283.3338000000
2018-04-15 00:00:00+00:00,502.6800000000,535.0000000000,502.5100000000,533.8800000000,108739.1539500000
2018-04-16 00:00:00+00:00,533.8800000000,538.0000000000,497.3100000000,511.4600000000,130359.5254900000
2018-04-17 00:00:00+00:00,512.0900000000,521.2000000000,500.0200000000,502.5600000000,96541.9638200000
2018-04-18 00:00:00+00:00,502.5600000000,526.9900000000,501.1200000000,526.0900000000,73161.9525100000
2018-04-19 00:00:00+00:00,526.4900000000,571.6100000000,521.0300000000,568.1400000000,112235.7732800000
2018-04-20 00:00:00+00:00,568.1400000000,622.1700000000,556.5000000000,617.0900000000,160209.0395100000
2018-04-21 00:00:00+00:00,616.8000000000,624.5000000000,570.2300000000,604.8700000000,159364.9535300000
2018-04-22 00:00:00+00:00,604.8700000000,643.4900000000,589.0000000000,620.9200000000,120127.3728000000
2018-04-23 00:00:00+00:00,620.6700000000,649.1100000000,618.0200000000,645.0900000000,77475.7079300000
2018-04-24 00:00:00+00:00,644.5800000000,712.9900000000,643.7600000000,701.5800000000,171437.6697200000
2018-04-25 00:00:00+00:00,701.1600000000,703.3000000000,593.8300000000,618.0000000000,341439.5042800000
2018-04-26 00:00:00+00:00,617.7300000000,666.1900000000,600.0000000000,661.5100000000,155754.0081500000
2018-04-27 00:00:00+00:00,661.5100000000,686.8200000000,635.7300000000,643.4600000000,134803.4838900000
2018-04-28 00:00:00+00:00,643.4100000000,694.9000000000,638.7600000000,682.8600000000,113128.3633700000
2018-04-29 00:00:00+00:00,683.5000000000,700.4900000000,665.2800000000,690.8500000000,110020.2386900000
2018-04-30 00:00:00+00:00,690.8500000000,695.3000000000,662.2000000000,670.7800000000,112494.9172000000
2018-05-01 00:00:00+00:00,670.7800000000,675.6000000000,627.5800000000,672.0000000000,133123.6667500000
2018-05-02 00:00:00+00:00,671.9900000000,691.9900000000,663.0000000000,688.5600000000,86185.5033000000
2018-05-03 00:00:00+00:00,688.5500000000,792.0800000000,685.3900000000,779.0000000000,229419.2090000000
2018-05-04 00:00:00+00:00,779.0000000000,810.0000000000,756.9100000000,785.9900000000,179924.4021500000
