datetime,open,high,low,close,volume
2017-09-22 00:00:00+00:00,3592.8400000000,3750.0000000000,3505.5500000000,3595.8700000000,838.9664250000
2017-09-23 00:00:00+00:00,3595.8800000000,3817.1900000000,3542.9100000000,3780.0000000000,752.7927910000
2017-09-24 00:00:00+00:00,3779.5400000000,3789.9900000000,3622.7600000000,3660.0200000000,661.6363900000
2017-09-25 00:00:00+00:00,3660.0200000000,3979.8700000000,3653.6900000000,3920.7500000000,727.9947130000
2017-09-26 00:00:00+00:00,3928.0000000000,3976.9900000000,3850.0500000000,3882.3500000000,526.7279870000
2017-09-27 00:00:00+00:00,3882.3600000000,4249.9400000000,3872.8100000000,4193.0000000000,628.1709660000
2017-09-28 00:00:00+00:00,4192.1100000000,4300.0000000000,4101.0000000000,4174.5000000000,849.7853250000
2017-09-29 00:00:00+00:00,4178.9800000000,4263.8600000000,3952.0100000000,4174.6900000000,1602.3095650000
2017-09-30 00:00:00+00:00,4175.0000000000,4380.0000000000,4138.1000000000,4378.5100000000,720.3531830000
2017-10-01 00:00:00+00:00,4378.4900000000,4406.5200000000,4240.0400000000,4378.4800000000,726.9636850000
2017-10-02 00:00:00+00:00,4400.0000000000,4561.6300000000,4360.0000000000,4380.0000000000,655.7569740000
2017-10-03 00:00:00+00:00,4380.0000000000,4467.3300000000,4180.8000000000,4310.0000000000,1082.3235630000
2017-10-04 00:00:00+00:00,4314.9000000000,4373.0000000000,4142.0000000000,4208.5900000000,868.4651010000
2017-10-05 00:00:00+00:00,4208.5900000000,4355.0000000000,4110.0000000000,4292.4300000000,779.1386380000
2017-10-06 00:00:00+00:00,4318.9900000000,4417.0000000000,4292.0000000000,4369.0000000000,506.5291760000
2017-10-07 00:00:00+00:00,4369.0000000000,4479.5000000000,4312.5600000000,4423.0000000000,297.5975000000
2017-10-08 00:00:00+00:00,4425.0000000000,4658.0000000000,4425.0000000000,4640.0000000000,518.4620040000
2017-10-09 00:00:00+00:00,4640.0000000000,4889.9800000000,4550.0000000000,4786.9500000000,646.4631450000
2017-10-10 00:00:00+00:00,4786.9500000000,4960.0000000000,4680.5900000000,4783.0600000000,1043.2217730000
2017-10-11 00:00:00+00:00,4783.0600000000,4881.6100000000,4710.0000000000,4821.4300000000,753.4293960000
2017-10-12 00:00:00+00:00,4821.4300000000,5439.9900000000,4810.1600000000,5430.0000000000,1276.7014820000
2017-10-13 00:00:00+00:00,5439.9900000000,5846.1700000000,5379.8400000000,5649.9800000000,1879.8276200000
2017-10-14 00:00:00+00:00,5650.0000000000,5900.0000000000,5580.0100000000,5869.9900000000,970.7590460000
2017-10-15 00:00:00+00:00,5855.0300000000,5922.3000000000,5400.0100000000,5709.9900000000,1343.5233750000
2017-10-16 00:00:00+00:00,5710.0000000000,5788.9100000000,5585.1900000000,5760.0200000000,1528.9964620000
2017-10-17 00:00:00+00:00,5760.0000000000,5774.9800000000,5508.6300000000,5595.0000000000,1429.8693760000
2017-10-18 00:00:00+00:00,5595.0000000000,5596.0000000000,5037.9500000000,5512.0600000000,2317.8043730000
2017-10-19 00:00:00+00:00,5513.0000000000,5710.0000000000,5490.2600000000,5683.9000000000,1881.7221070000
2017-10-20 00:00:00+00:00,5683.3100000000,6110.0000000000,5600.0000000000,6010.0100000000,1972.9772200000
2017-10-21 00:00:00+00:00,6013.7200000000,6171.0000000000,5850.0300000000,6024.9700000000,1664.3076930000
2017-10-22 00:00:00+00:00,6003.2700000000,6060.0000000000,5720.0300000000,5950.0200000000,1362.0922160000
2017-10-23 00:00:00+00:00,5975.0000000000,6080.0000000000,5621.0300000000,5915.9300000000,1812.5577150000
2017-10-24 00:00:00+00:00,5909.4700000000,5925.0000000000,5450.0000000000,5477.0300000000,2580.4187670000
2017-10-25 00:00:00+00:00,5506.9200000000,5704.9600000000,5286.9800000000,5689.9900000000,2282.8132050000
2017-10-26 00:00:00+00:00,5670.1000000000,5939.9900000000,5650.0000000000,5861.7700000000,1972.9658820000
2017-10-27 00:00:00+00:00,5861.7700000000,5980.0000000000,5649.2400000000,5768.8300000000,1403.7064160000
2017-10-28 00:00:00+00:00,5768.7900000000,5850.0200000000,5630.0300000000,5719.6400000000,1276.7544120000
2017-10-29 00:00:00+00:00,5709.9800000000,6189.8800000000,5648.0100000000,6169.9800000000,1804.7781730000
2017-10-30 00:00:00+00:00,6133.0100000000,6248.6800000000,6030.0000000000,6120.5000000000,1473.6870430000
2017-10-31 00:00:00+00:00,6120.5200000000,6498.0100000000,6100.0000000000,6463.0000000000,1511.7749250000
2017-11-01 00:00:00+00:00,6463.0000000000,6774.6700000000,6338.0200000000,6753.9800000000,1675.6151880000
2017-11-02 00:00:00+00:00,6753.9800000000,7300.0000000000,6685.1000000000,7019.9800000000,2503.6108030000
2017-11-03 00:00:00+00:00,7010.3100000000,7346.3400000000,6923.0000000000,7115.0400000000,1891.4975920000
2017-11-04 00:00:00+00:00,7115.0200000000,7480.9900000000,6901.0000000000,7357.0900000000,1399.1917670000
2017-11-05 00:00:00+00:00,7357.2700000000,7590.2500000000,7279.0200000000,7345.0100000000,1207.8323300000
2017-11-06 00:00:00+00:00,7345.1000000000,7401.0000000000,6906.0000000000,6960.1200000000,1763.0192610000
2017-11-07 00:00:00+00:00,6981.7200000000,7198.4900000000,6901.0000000000,7064.0400000000,1440.2594940000
2017-11-08 00:00:00+00:00,7070.0000000000,7770.0200000000,6651.0000000000,7303.0000000000,2822.2988020000
2017-11-09 00:00:00+00:00,7303.0100000000,7392.0000000000,7015.0000000000,7079.9900000000,1913.3983080000
2017-11-10 00:00:00+00:00,7079.0000000000,7279.9100000000,6255.0100000000,6506.9800000000,3254.7041050000
2017-11-11 00:00:00+00:00,6503.0000000000,6797.9800000000,6100.0000000000,6245.0500000000,2754.1568610000
2017-11-12 00:00:00+00:00,6245.0500000000,6630.0000000000,5325.0100000000,5811.0300000000,4968.4830690000
2017-11-13 00:00:00+00:00,5839.9400000000,6697.4700000000,5699.9900000000,6465.9900000000,2621.2430390000
2017-11-14 00:00:00+00:00,6465.9900000000,6684.9800000000,6311.0700000000,6574.9900000000,1254.2925310000
2017-11-15 00:00:00+00:00,6575.9900000000,7298.0000000000,6575.9900000000,7240.0600000000,1779.6058450000
2017-11-16 00:00:00+00:00,7240.1400000000,7940.0000000000,7076.0000000000,7864.5000000000,2331.9567500000
2017-11-17 00:00:00+00:00,7876.9800000000,7989.0000000000,7451.0000000000,7699.1900000000,3982.3959250000
2017-11-18 00:00:00+00:00,7680.0100000000,7819.9900000000,7422.0000000000,7761.9400000000,3954.2664770000
2017-11-19 00:00:00+00:00,7761.9400000000,8123.1500000000,7650.3300000000,8038.0000000000,3867.3404440000
2017-11-20 00:00:00+00:00,8057.1100000000,8319.9900000000,7954.0000000000,8212.0000000000,3886.6343480000
2017-11-21 00:00:00+00:00,8212.4900000000,8400.0000000000,7801.0000000000,8119.5100000000,4544.4740160000
2017-11-22 00:00:00+00:00,8091.0900000000,8322.6800000000,8091.0900000000,8205.9200000000,3545.0057100000
2017-11-23 00:00:00+00:00,8233.0300000000,8260.0000000000,8000.0000000000,8019.9900000000,4093.9526870000
2017-11-24 00:00:00+00:00,8019.9700000000,8369.0000000000,7850.0000000000,8138.0000000000,4411.7891120000
2017-11-25 00:00:00+00:00,8138.9900000000,8734.7800000000,8090.0000000000,8700.0100000000,4292.6236820000
2017-11-26 00:00:00+00:00,8700.0400000000,9350.0000000000,8604.7200000000,9128.0200000000,4147.3802370000
2017-11-27 00:00:00+00:00,9128.0000000000,9654.2800000000,9112.0400000000,9650.0000000000,4521.6257070000
2017-11-28 00:00:00+00:00,9650.0000000000,9939.0000000000,9570.5000000000,9896.8000000000,4917.2109850000
2017-11-29 00:00:00+00:00,9896.7900000000,11300.0300000000,8520.0000000000,9687.8800000000,13352.5387150000
2017-11-30 00:00:00+00:00,9687.8800000000,10900.0000000000,8850.8000000000,9838.9600000000,9389.5743290000
2017-12-01 00:00:00+00:00,9837.0000000000,10898.0000000000,9380.0000000000,10782.9900000000,6134.9236330000
