datetime,open,high,low,close,volume
2020-11-11 00:00:00+00:00,67.0660000000,69.2600000000,53.2950000000,54.4370000000,673820.5770000000
2020-11-12 00:00:00+00:00,54.5210000000,60.0000000000,50.4000000000,51.7940000000,441454.1030000000
2020-11-13 00:00:00+00:00,51.7590000000,66.8880000000,51.0450000000,63.4560000000,676038.2810000000
2020-11-14 00:00:00+00:00,63.4560000000,68.8740000000,57.7940000000,66.8300000000,451967.2660000000
2020-11-15 00:00:00+00:00,66.8550000000,71.4140000000,58.7660000000,64.2560000000,492772.8910000000
2020-11-16 00:00:00+00:00,64.2510000000,74.5000000000,60.9030000000,72.9750000000,451995.4960000000
2020-11-17 00:00:00+00:00,72.9580000000,80.0000000000,68.5150000000,79.2630000000,470703.6680000000
2020-11-18 00:00:00+00:00,79.2620000000,79.9990000000,67.0200000000,75.1500000000,434314.7250000000
2020-11-19 00:00:00+00:00,75.1870000000,81.4450000000,70.2700000000,76.2800000000,447059.0890000000
2020-11-20 00:00:00+00:00,76.3810000000,82.4800000000,74.3600000000,74.9450000000,348080.2390000000
2020-11-21 00:00:00+00:00,74.9680000000,77.1990000000,67.6780000000,70.4870000000,380532.6720000000
2020-11-22 00:00:00+00:00,70.4880000000,74.9180000000,62.9290000000,68.8110000000,361693.2480000000
2020-11-23 00:00:00+00:00,68.7620000000,74.0000000000,65.4700000000,72.3230000000,319425.1030000000
2020-11-24 00:00:00+00:00,72.3980000000,75.5000000000,66.0580000000,66.7820000000,313765.2370000000
2020-11-25 00:00:00+00:00,66.7830000000,67.5880000000,59.0910000000,61.7240000000,233074.5630000000
2020-11-26 00:00:00+00:00,61.6580000000,65.2200000000,50.0000000000,64.2110000000,665069.4210000000
2020-11-27 00:00:00+00:00,64.3330000000,69.1600000000,56.2200000000,60.8020000000,351791.3040000000
2020-11-28 00:00:00+00:00,60.8040000000,66.4260000000,58.7760000000,63.9440000000,177631.8430000000
2020-11-29 00:00:00+00:00,63.9240000000,69.8000000000,61.8050000000,68.8860000000,209866.3030000000
2020-11-30 00:00:00+00:00,68.9540000000,79.9390000000,68.9360000000,76.0000000000,474161.1630000000
2020-12-01 00:00:00+00:00,76.0270000000,79.0000000000,69.2000000000,74.3000000000,336342.6810000000
2020-12-02 00:00:00+00:00,74.3550000000,90.8900000000,71.6010000000,86.6470000000,570704.9360000000
2020-12-03 00:00:00+00:00,86.6540000000,94.8750000000,82.9610000000,91.5580000000,402175.9150000000
2020-12-04 00:00:00+00:00,91.5380000000,94.0000000000,79.2000000000,80.6790000000,360257.7070000000
2020-12-05 00:00:00+00:00,80.8030000000,92.8880000000,79.3320000000,92.7140000000,299675.8070000000
2020-12-06 00:00:00+00:00,92.7140000000,92.9900000000,84.6000000000,87.8380000000,213076.0660000000
2020-12-07 00:00:00+00:00,87.9050000000,95.0000000000,86.6350000000,90.6880000000,305654.0670000000
2020-12-08 00:00:00+00:00,90.7500000000,91.2570000000,77.7320000000,80.0680000000,453341.4400000000
2020-12-09 00:00:00+00:00,80.0470000000,86.1400000000,74.6340000000,82.5700000000,389196.4550000000
2020-12-10 00:00:00+00:00,82.5770000000,83.0460000000,75.7000000000,76.3240000000,256332.5060000000
2020-12-11 00:00:00+00:00,76.5320000000,80.0530000000,70.5640000000,74.6460000000,361608.8130000000
2020-12-12 00:00:00+00:00,74.6740000000,80.2790000000,74.5700000000,77.8380000000,220629.4770000000
2020-12-13 00:00:00+00:00,77.7710000000,85.0000000000,76.5950000000,83.9290000000,257884.9450000000
2020-12-14 00:00:00+00:00,83.9330000000,91.7800000000,79.5840000000,86.2950000000,374587.7760000000
2020-12-15 00:00:00+00:00,86.4170000000,88.9450000000,84.2400000000,87.0680000000,276144.3760000000
2020-12-16 00:00:00+00:00,87.1240000000,89.8130000000,80.1000000000,87.5420000000,421722.3470000000
2020-12-17 00:00:00+00:00,87.4880000000,90.0000000000,82.8000000000,85.0340000000,352813.4090000000
2020-12-18 00:00:00+00:00,84.9900000000,90.5000000000,81.7430000000,90.4240000000,201038.9380000000
2020-12-19 00:00:00+00:00,90.3710000000,96.3290000000,88.0000000000,88.9830000000,358830.6520000000
2020-12-20 00:00:00+00:00,88.9310000000,90.0140000000,83.7380000000,85.6290000000,303379.6430000000
2020-12-21 00:00:00+00:00,85.5740000000,87.7910000000,77.4650000000,80.7570000000,216921.7940000000
2020-12-22 00:00:00+00:00,80.8460000000,86.8500000000,75.6600000000,84.3300000000,196557.3060000000
2020-12-23 00:00:00+00:00,84.3210000000,84.4980000000,63.0210000000,75.7180000000,290937.5030000000
2020-12-24 00:00:00+00:00,75.7710000000,80.6920000000,71.1010000000,80.6650000000,246810.9400000000
2020-12-25 00:00:00+00:00,80.6640000000,81.9000000000,75.8450000000,79.6580000000,133486.9460000000
2020-12-26 00:00:00+00:00,79.7700000000,79.9500000000,73.7780000000,75.0550000000,145347.5770000000
2020-12-27 00:00:00+00:00,75.0660000000,82.0520000000,72.6490000000,76.7510000000,239273.9340000000
2020-12-28 00:00:00+00:00,76.7620000000,85.9870000000,76.0070000000,81.8330000000,211680.8190000000
2020-12-29 00:00:00+00:00,81.8000000000,82.9990000000,75.0000000000,78.1360000000,144129.2780000000
2020-12-30 00:00:00+00:00,78.1220000000,86.0000000000,77.1340000000,81.0000000000,219116.3130000000
2020-12-31 00:00:00+00:00,81.0000000000,88.5870000000,78.2500000000,88.4800000000,199212.0740000000
2021-01-01 00:00:00+00:00,88.3500000000,90.8320000000,84.6450000000,90.7110000000,193634.0350000000
2021-01-02 00:00:00+00:00,90.8270000000,91.9900000000,82.4730000000,85.7680000000,199756.5290000000
2021-01-03 00:00:00+00:00,85.7540000000,95.0000000000,81.2910000000,93.7780000000,290702.5410000000
2021-01-04 00:00:00+00:00,93.7890000000,115.5220000000,86.0100000000,114.2710000000,658257.7080000000
2021-01-05 00:00:00+00:00,114.2310000000,123.9620000000,98.4100000000,119.6890000000,517557.0430000000
2021-01-06 00:00:00+00:00,119.6860000000,120.5000000000,107.7520000000,115.1910000000,303818.9540000000
2021-01-07 00:00:00+00:00,115.3090000000,129.0000000000,107.8900000000,114.8230000000,409727.4260000000
2021-01-08 00:00:00+00:00,114.9990000000,119.3700000000,100.0000000000,110.4810000000,302116.4710000000
2021-01-09 00:00:00+00:00,110.7210000000,119.2190000000,105.9180000000,117.4790000000,230440.9960000000
2021-01-10 00:00:00+00:00,117.6110000000,135.9900000000,111.4300000000,127.0070000000,470126.5990000000
2021-01-11 00:00:00+00:00,126.9000000000,127.2870000000,94.0200000000,114.2120000000,571591.0620000000
2021-01-12 00:00:00+00:00,114.2830000000,135.7540000000,109.1000000000,127.7650000000,476089.8410000000
2021-01-13 00:00:00+00:00,127.6610000000,147.9280000000,119.8380000000,146.8110000000,426638.7600000000
2021-01-14 00:00:00+00:00,146.8180000000,154.9440000000,139.1410000000,147.5300000000,250449.0300000000
2021-01-15 00:00:00+00:00,147.6950000000,169.5990000000,139.5000000000,166.5130000000,355799.3910000000
2021-01-16 00:00:00+00:00,166.4150000000,203.4980000000,166.3500000000,181.4170000000,571037.7510000000
2021-01-17 00:00:00+00:00,181.3260000000,198.9270000000,174.1810000000,186.3230000000,348083.5330000000
2021-01-18 00:00:00+00:00,186.2530000000,200.6960000000,180.5000000000,200.0540000000,228058.1120000000
2021-01-19 00:00:00+00:00,200.0540000000,209.9800000000,183.9000000000,186.0790000000,290743.1240000000
2021-01-20 00:00:00+00:00,185.8820000000,199.2290000000,171.3460000000,196.7330000000,277923.4360000000
2021-01-21 00:00:00+00:00,196.7870000000,199.2850000000,155.2100000000,160.3210000000,455338.7470000000
2021-01-22 00:00:00+00:00,160.2900000000,199.3180000000,147.2700000000,189.5920000000,333628.8770000000
2021-01-23 00:00:00+00:00,189.5970000000,220.0000000000,185.5480000000,213.3040000000,290322.7340000000
2021-01-24 00:00:00+00:00,213.3730000000,288.9000000000,212.1940000000,264.4010000000,705578.7439999999
2021-01-25 00:00:00+00:00,264.5260000000,283.0000000000,238.0000000000,247.6470000000,502590.0920000000
2021-01-26 00:00:00+00:00,247.5060000000,287.9980000000,240.2900000000,277.6610000000,464004.5310000000
2021-01-27 00:00:00+00:00,277.6530000000,298.5760000000,255.0000000000,286.0000000000,526131.3810000001
2021-01-28 00:00:00+00:00,286.2080000000,308.8990000000,275.0000000000,297.2090000000,364117.9300000000
2021-01-29 00:00:00+00:00,297.5540000000,308.3730000000,271.2740000000,287.8000000000,359239.9000000000
2021-01-30 00:00:00+00:00,288.0060000000,323.7030000000,282.0000000000,314.7910000000,282329.4980000000
2021-01-31 00:00:00+00:00,315.1240000000,319.0000000000,290.0000000000,299.6010000000,186022.7680000000
2021-02-01 00:00:00+00:00,299.9750000000,307.3660000000,283.6070000000,294.9540000000,202277.0830000000
2021-02-02 00:00:00+00:00,295.2810000000,307.0000000000,285.6650000000,302.9870000000,197749.2840000000
2021-02-03 00:00:00+00:00,302.9950000000,388.5000000000,300.4900000000,384.4990000000,348001.6990000000
2021-02-04 00:00:00+00:00,384.2170000000,520.1820000000,384.2170000000,466.5820000000,1031523.1910000000
2021-02-05 00:00:00+00:00,466.5820000000,542.5430000000,464.8400000000,505.3760000000,436865.8720000000
2021-02-06 00:00:00+00:00,505.6340000000,510.1230000000,432.4380000000,473.9360000000,428312.3220000000
2021-02-07 00:00:00+00:00,473.8890000000,482.1300000000,392.5000000000,472.9070000000,352083.2470000000
2021-02-08 00:00:00+00:00,473.1250000000,531.0100000000,462.1910000000,489.2940000000,387242.3320000000
2021-02-09 00:00:00+00:00,488.8250000000,510.6490000000,471.0000000000,488.2180000000,253535.2590000000
2021-02-10 00:00:00+00:00,488.2800000000,581.6670000000,488.0000000000,523.4970000000,428773.2530000000
2021-02-11 00:00:00+00:00,523.3400000000,541.8270000000,507.4340000000,517.1890000000,163767.7310000000
2021-02-12 00:00:00+00:00,517.6000000000,544.1520000000,499.0030000000,528.3250000000,177878.2850000000
2021-02-13 00:00:00+00:00,528.3260000000,543.6190000000,484.6850000000,494.7320000000,182381.4640000000
2021-02-14 00:00:00+00:00,494.3870000000,509.2980000000,460.2800000000,468.5250000000,137670.9760000000
2021-02-15 00:00:00+00:00,468.4300000000,497.0000000000,380.0000000000,455.6660000000,350475.3110000000
2021-02-16 00:00:00+00:00,455.7660000000,478.8750000000,421.1790000000,432.3640000000,247618.8690000000
2021-02-17 00:00:00+00:00,432.2410000000,469.0000000000,400.0000000000,451.3330000000,273023.5640000000
2021-02-18 00:00:00+00:00,451.8350000000,480.0000000000,434.4110000000,441.5030000000,216935.0920000000
2021-02-19 00:00:00+00:00,441.2580000000,452.0300000000,405.2130000000,419.6040000000,279827.8870000000
2021-02-20 00:00:00+00:00,419.5880000000,498.0000000000,405.6000000000,441.1080000000,633739.3330000000
2021-02-21 00:00:00+00:00,441.0550000000,454.8240000000,424.0060000000,436.9650000000,220938.5150000000
2021-02-22 00:00:00+00:00,436.9860000000,448.6110000000,347.9070000000,400.0000000000,395236.1640000000
2021-02-23 00:00:00+00:00,400.3500000000,404.0520000000,284.6270000000,364.2580000000,585503.0530000000
2021-02-24 00:00:00+00:00,364.0310000000,406.0000000000,341.5270000000,367.5030000000,318085.9530000000
2021-02-25 00:00:00+00:00,367.0860000000,388.6880000000,334.3600000000,338.5630000000,187331.6030000000
2021-02-26 00:00:00+00:00,339.2990000000,353.6680000000,302.5490000000,323.2680000000,240591.2620000000
2021-02-27 00:00:00+00:00,323.1820000000,349.9980000000,322.7870000000,332.8240000000,168185.1680000000
2021-02-28 00:00:00+00:00,332.8080000000,365.9800000000,300.1400000000,354.1550000000,256054.9010000000
2021-03-01 00:00:00+00:00,353.7910000000,389.2550000000,350.1340000000,385.9520000000,292520.8640000000
2021-03-02 00:00:00+00:00,385.5450000000,417.7910000000,376.1220000000,390.9460000000,310310.8320000000
2021-03-03 00:00:00+00:00,390.4440000000,419.0000000000,383.7340000000,395.5010000000,170228.2440000000
2021-03-04 00:00:00+00:00,395.5020000000,410.9980000000,365.6910000000,373.7330000000,178117.3150000000
2021-03-05 00:00:00+00:00,374.2510000000,377.2750000000,339.9900000000,367.0050000000,153319.4310000000
2021-03-06 00:00:00+00:00,366.6580000000,391.1810000000,351.6640000000,387.9340000000,99771.4110000000
2021-03-07 00:00:00+00:00,387.9350000000,419.9600000000,384.0120000000,414.8900000000,289459.7990000000
2021-03-08 00:00:00+00:00,415.0330000000,437.3150000000,391.7990000000,437.2820000000,284970.5900000000
2021-03-09 00:00:00+00:00,437.2120000000,450.0000000000,416.8330000000,444.0880000000,201434.1360000000
2021-03-10 00:00:00+00:00,444.0590000000,459.0000000000,399.0420000000,406.8480000000,235481.2240000000
2021-03-11 00:00:00+00:00,406.2520000000,416.0000000000,387.4280000000,404.8460000000,169000.4970000000
2021-03-12 00:00:00+00:00,405.1420000000,408.0000000000,360.0000000000,373.7630000000,209409.9990000000
2021-03-13 00:00:00+00:00,373.6940000000,428.0000000000,359.6740000000,413.7590000000,233935.3750000000
2021-03-14 00:00:00+00:00,413.9480000000,418.4270000000,376.8660000000,380.6690000000,169324.9480000000
2021-03-15 00:00:00+00:00,380.0090000000,389.9040000000,353.7910000000,367.5920000000,150620.0180000000
2021-03-16 00:00:00+00:00,367.5920000000,377.9990000000,350.1940000000,370.6660000000,119804.4040000000
2021-03-17 00:00:00+00:00,370.6740000000,384.3190000000,358.0000000000,382.9000000000,118430.4040000000
2021-03-18 00:00:00+00:00,382.8990000000,384.7200000000,360.8220000000,363.1330000000,91231.7200000000
2021-03-19 00:00:00+00:00,362.9910000000,380.0000000000,353.3390000000,368.8610000000,100318.8170000000
2021-03-20 00:00:00+00:00,368.8260000000,396.2000000000,367.3750000000,370.1710000000,95874.8230000000
2021-03-21 00:00:00+00:00,370.1710000000,375.8230000000,359.4320000000,367.3390000000,63351.0650000000
2021-03-22 00:00:00+00:00,367.5970000000,373.7200000000,331.9480000000,336.3350000000,92905.1490000000
2021-03-23 00:00:00+00:00,336.1950000000,345.3370000000,325.9240000000,330.4890000000,100615.9160000000
2021-03-24 00:00:00+00:00,330.2990000000,348.8020000000,296.2250000000,308.0190000000,120517.5990000000
2021-03-25 00:00:00+00:00,308.3940000000,333.1680000000,298.0000000000,325.2230000000,158041.7460000000
2021-03-26 00:00:00+00:00,325.6340000000,360.5860000000,325.2360000000,358.4280000000,119722.2010000000
2021-03-27 00:00:00+00:00,358.6820000000,361.9750000000,339.4080000000,351.3190000000,77996.4130000000
2021-03-28 00:00:00+00:00,351.3150000000,356.8300000000,332.0600000000,347.7210000000,90141.8670000000
2021-03-29 00:00:00+00:00,348.0360000000,367.8190000000,344.3900000000,360.8270000000,122881.9710000000
2021-03-30 00:00:00+00:00,360.6940000000,383.5990000000,353.0000000000,377.3280000000,143158.5040000000
2021-03-31 00:00:00+00:00,377.3050000000,395.0000000000,357.4010000000,382.5670000000,196426.4940000000
2021-04-01 00:00:00+00:00,382.5670000000,393.5000000000,370.8510000000,382.2160000000,151457.5420000000
2021-04-02 00:00:00+00:00,382.2490000000,422.3120000000,377.3530000000,420.0820000000,191826.8440000000
2021-04-03 00:00:00+00:00,420.0000000000,425.5000000000,376.3140000000,379.6220000000,137624.3750000000
2021-04-04 00:00:00+00:00,379.5980000000,411.6640000000,372.0000000000,403.4000000000,110604.9040000000
2021-04-05 00:00:00+00:00,403.4990000000,408.1710000000,383.3640000000,398.0850000000,107399.9520000000
2021-04-06 00:00:00+00:00,398.3990000000,415.1290000000,379.3030000000,382.9900000000,177327.1110000000
2021-04-07 00:00:00+00:00,383.2930000000,387.1290000000,340.2070000000,349.2030000000,184615.2200000000
2021-04-08 00:00:00+00:00,348.6720000000,371.5660000000,346.4000000000,371.0270000000,122396.0960000000
2021-04-09 00:00:00+00:00,371.0460000000,374.2200000000,356.6040000000,358.8630000000,78595.9350000000
2021-04-10 00:00:00+00:00,358.9990000000,375.6260000000,356.0870000000,367.2950000000,125065.9610000000
2021-04-11 00:00:00+00:00,367.3310000000,375.0000000000,360.2830000000,372.0260000000,80279.6000000000
2021-04-12 00:00:00+00:00,372.2310000000,418.0500000000,365.0000000000,397.5640000000,394741.4540000000
2021-04-13 00:00:00+00:00,397.5020000000,420.9180000000,384.3830000000,399.0740000000,286982.2170000000
2021-04-14 00:00:00+00:00,398.9530000000,431.1000000000,386.8880000000,428.5170000000,285814.2390000000
2021-04-15 00:00:00+00:00,428.4740000000,489.0000000000,422.3000000000,466.0760000000,427683.2910000000
2021-04-16 00:00:00+00:00,466.0760000000,470.0730000000,418.5290000000,440.7840000000,281327.6870000000
2021-04-17 00:00:00+00:00,441.3180000000,462.1760000000,418.2620000000,425.0000000000,144154.8160000000
2021-04-18 00:00:00+00:00,425.0010000000,428.7750000000,280.7270000000,381.4980000000,467760.7570000000
2021-04-19 00:00:00+00:00,381.3000000000,398.3290000000,340.5460000000,344.1420000000,232671.5190000000
2021-04-20 00:00:00+00:00,344.6020000000,371.3570000000,309.0500000000,360.4490000000,256030.5870000000
2021-04-21 00:00:00+00:00,360.6990000000,384.7010000000,341.4470000000,351.4310000000,214484.7920000000
2021-04-22 00:00:00+00:00,351.4310000000,415.1340000000,343.0620000000,359.7090000000,435741.3610000000
2021-04-23 00:00:00+00:00,359.8210000000,372.2710000000,308.1200000000,343.3860000000,418595.2180000000
2021-04-24 00:00:00+00:00,343.8160000000,344.4420000000,314.1370000000,317.3310000000,147934.6810000000
2021-04-25 00:00:00+00:00,317.3320000000,353.7910000000,314.7530000000,348.5300000000,145310.1746000000
2021-04-26 00:00:00+00:00,348.9800000000,409.1100000000,345.4300000000,405.6500000000,321545.8688000000
2021-04-27 00:00:00+00:00,405.2100000000,453.0100000000,394.0600000000,440.7000000000,318605.4765000000
2021-04-28 00:00:00+00:00,440.8600000000,486.7120000000,423.0100000000,460.8800000000,427915.3354000000
2021-04-29 00:00:00+00:00,460.9900000000,463.2300000000,423.7700000000,438.9600000000,244980.1299000000
2021-04-30 00:00:00+00:00,438.9500000000,462.0800000000,429.0700000000,444.7200000000,234640.0539000000
2021-05-01 00:00:00+00:00,444.7200000000,512.0000000000,436.2700000000,504.4700000000,352307.5767000000
2021-05-02 00:00:00+00:00,504.6000000000,510.0000000000,470.6000000000,482.4100000000,212962.0213000000
2021-05-03 00:00:00+00:00,482.4100000000,535.0000000000,481.0400000000,518.2200000000,280956.0090000000
2021-05-04 00:00:00+00:00,518.6200000000,519.9500000000,442.1400000000,448.1000000000,374734.9299000000
2021-05-05 00:00:00+00:00,448.0300000000,485.0000000000,439.4300000000,480.4000000000,219568.8268000000
2021-05-06 00:00:00+00:00,480.7900000000,482.3100000000,440.0000000000,452.9300000000,196776.2338000000
2021-05-07 00:00:00+00:00,452.9400000000,469.6400000000,432.1500000000,445.1300000000,157154.5623000000
2021-05-08 00:00:00+00:00,445.3300000000,475.6500000000,440.2700000000,466.9000000000,118733.5978000000
2021-05-09 00:00:00+00:00,466.8600000000,469.9800000000,440.6400000000,459.5100000000,108532.9756000000
2021-05-10 00:00:00+00:00,459.4400000000,482.4600000000,400.0000000000,433.4800000000,193342.4905000000
2021-05-11 00:00:00+00:00,433.0200000000,459.3400000000,417.4000000000,457.2800000000,141927.1696000000
2021-05-12 00:00:00+00:00,457.7300000000,598.0000000000,455.9800000000,513.8100000000,1027598.0786000000
2021-05-13 00:00:00+00:00,513.8100000000,621.0000000000,450.0000000000,509.3300000000,976961.4174000000
2021-05-14 00:00:00+00:00,508.8700000000,634.3200000000,505.6100000000,594.7800000000,443099.6582000000
2021-05-15 00:00:00+00:00,594.8000000000,611.0000000000,508.3100000000,517.8900000000,336189.7337000000
2021-05-16 00:00:00+00:00,517.2000000000,562.7200000000,477.3500000000,527.8800000000,299952.7342000000
2021-05-17 00:00:00+00:00,527.8400000000,593.8900000000,470.0000000000,572.2600000000,546539.8050000001
2021-05-18 00:00:00+00:00,572.4500000000,668.0000000000,562.0400000000,628.7500000000,706129.4983000000
2021-05-19 00:00:00+00:00,628.3700000000,649.8600000000,350.0000000000,414.3600000000,1181213.4515000000
2021-05-20 00:00:00+00:00,413.9500000000,509.0000000000,351.5600000000,467.2200000000,613938.9288000000
2021-05-21 00:00:00+00:00,466.8500000000,494.4200000000,310.0000000000,373.2900000000,562543.9343000000
2021-05-22 00:00:00+00:00,372.8800000000,382.7800000000,310.0000000000,334.8700000000,436067.2922000000
2021-05-23 00:00:00+00:00,334.8500000000,350.6800000000,208.0900000000,293.3100000000,777740.8903000000
2021-05-24 00:00:00+00:00,293.0800000000,397.6700000000,286.3900000000,387.0600000000,603161.2079000000
2021-05-25 00:00:00+00:00,387.3700000000,404.9300000000,321.6400000000,370.6600000000,414097.3471000000
2021-05-26 00:00:00+00:00,370.3000000000,418.0000000000,357.2900000000,414.5700000000,402571.4835000000
2021-05-27 00:00:00+00:00,414.5400000000,415.0700000000,364.4700000000,371.9000000000,316297.0337000000
2021-05-28 00:00:00+00:00,372.0000000000,376.6000000000,304.0000000000,319.8000000000,386903.2378000000
2021-05-29 00:00:00+00:00,320.2100000000,335.8100000000,280.3000000000,298.0200000000,252141.7386000000
2021-05-30 00:00:00+00:00,297.8700000000,339.3000000000,281.4300000000,324.3800000000,188588.2838000000
2021-05-31 00:00:00+00:00,324.3800000000,385.4100000000,304.3600000000,382.4400000000,338881.0828000000
2021-06-01 00:00:00+00:00,382.4000000000,393.5600000000,360.7000000000,373.1300000000,311375.3466000000
2021-06-02 00:00:00+00:00,372.8500000000,402.3000000000,361.5100000000,384.2400000000,208923.1678000000
2021-06-03 00:00:00+00:00,384.2300000000,409.3800000000,376.1600000000,398.3600000000,177686.9452000000
2021-06-04 00:00:00+00:00,398.1900000000,398.8600000000,346.4200000000,373.1100000000,229261.9947000000
2021-06-05 00:00:00+00:00,373.1100000000,391.7000000000,347.0300000000,356.2200000000,178930.1369000000
2021-06-06 00:00:00+00:00,356.2400000000,368.4600000000,354.4900000000,365.4800000000,68754.6635000000
2021-06-07 00:00:00+00:00,365.7300000000,387.7600000000,331.5400000000,334.5400000000,182850.3444000000
2021-06-08 00:00:00+00:00,334.5100000000,339.2100000000,296.3700000000,329.3000000000,213810.6230000000
2021-06-09 00:00:00+00:00,329.3100000000,343.8900000000,305.5700000000,338.8500000000,188262.9676000000
2021-06-10 00:00:00+00:00,338.9900000000,339.9900000000,303.8400000000,310.2900000000,118220.4712000000
2021-06-11 00:00:00+00:00,310.4100000000,315.2000000000,280.5200000000,285.3300000000,128679.1619000000
2021-06-12 00:00:00+00:00,285.5300000000,289.3700000000,265.6800000000,278.4900000000,136891.9389000000
2021-06-13 00:00:00+00:00,278.5500000000,318.1800000000,266.6800000000,316.2700000000,182230.2044000000
2021-06-14 00:00:00+00:00,316.3000000000,336.4900000000,308.5700000000,318.1900000000,180494.1762000000
2021-06-15 00:00:00+00:00,318.2000000000,327.4800000000,306.7800000000,311.7800000000,106084.0846000000
2021-06-16 00:00:00+00:00,311.6900000000,313.9800000000,287.3500000000,290.7100000000,95598.8535000000
2021-06-17 00:00:00+00:00,290.7200000000,305.4900000000,285.1600000000,293.2100000000,69912.5760000000
2021-06-18 00:00:00+00:00,293.2500000000,293.7700000000,252.7400000000,265.1100000000,146028.0676000000
2021-06-19 00:00:00+00:00,265.0800000000,270.1000000000,254.3800000000,254.5900000000,80174.9178000000
2021-06-20 00:00:00+00:00,254.6800000000,277.2400000000,242.0700000000,272.6700000000,148498.3831000000
2021-06-21 00:00:00+00:00,272.8500000000,275.7500000000,206.0000000000,212.6400000000,299648.8868000000
2021-06-22 00:00:00+00:00,212.6900000000,224.0000000000,170.1000000000,206.1200000000,572892.0220000000
2021-06-23 00:00:00+00:00,206.1400000000,229.6500000000,196.9000000000,207.6500000000,365959.3891000000
2021-06-24 00:00:00+00:00,207.5300000000,218.3800000000,193.0800000000,211.2800000000,223463.3788000000
2021-06-25 00:00:00+00:00,211.3700000000,214.8600000000,185.1200000000,186.8600000000,192411.9939000000
2021-06-26 00:00:00+00:00,186.7600000000,193.3700000000,176.3200000000,187.2900000000,163389.7262000000
2021-06-27 00:00:00+00:00,187.1700000000,203.2900000000,183.0600000000,202.8700000000,206406.7783000000
2021-06-28 00:00:00+00:00,202.9300000000,233.2200000000,200.6200000000,227.3700000000,261935.8380000000
2021-06-29 00:00:00+00:00,227.3200000000,253.3200000000,226.0400000000,238.2200000000,280295.6893000000
2021-06-30 00:00:00+00:00,238.0300000000,252.5800000000,219.7100000000,251.0800000000,273789.0701000000
2021-07-01 00:00:00+00:00,250.9600000000,253.0200000000,227.2200000000,230.1700000000,234518.7354000000
2021-07-02 00:00:00+00:00,230.1800000000,234.9600000000,215.6200000000,234.1200000000,183917.2291000000
2021-07-03 00:00:00+00:00,234.0500000000,267.0800000000,227.7500000000,259.4200000000,275045.4219000000
2021-07-04 00:00:00+00:00,259.4100000000,289.9000000000,248.0300000000,277.0000000000,287632.6323000000
