Date,open,high,low,close,volume,adj_close
2011-05-16,122.19999694824219,123.0199966430664,121.62000274658203,121.80000305175781,113500,93.63955688476562
2011-05-17,121.36000061035156,121.86000061035156,120.91999816894531,121.77999877929688,142400,93.62416076660156
2011-05-18,121.9000015258789,122.9800033569336,121.68000030517578,122.91999816894531,70550,94.50059509277344
2011-05-19,123.33999633789062,123.45999908447266,122.63999938964844,123.08000183105469,266650,94.62360382080078
2011-05-20,122.86000061035156,123.0,122.0,122.26000213623047,95450,93.9931869506836
2011-05-23,120.69999694824219,121.16000366210938,120.4000015258789,120.80000305175781,136200,92.87073516845703
2011-05-24,121.16000366210938,121.36000061035156,120.5199966430664,120.69999694824219,89650,92.79388427734375
2011-05-25,120.16000366210938,121.5,120.16000366210938,121.0999984741211,62300,93.10140991210938
2011-05-26,120.77999877929688,121.80000305175781,120.54000091552734,121.58000183105469,60450,93.47042083740234
2011-05-27,121.9800033569336,122.4000015258789,121.86000061035156,122.12000274658203,47600,93.88555908203125
2011-05-31,123.30000305175781,123.36000061035156,122.41999816894531,123.33999633789062,172500,94.82350158691406
2011-06-01,123.04000091552734,123.04000091552734,120.54000091552734,120.5999984741211,222000,92.71698760986328
2011-06-02,120.69999694824219,120.91999816894531,119.81999969482422,120.45999908447266,211800,92.60938262939453
2011-06-03,119.0,120.18000030517578,119.0,119.30000305175781,148450,91.71753692626953
2011-06-06,119.05999755859375,119.18000030517578,117.94000244140625,118.04000091552734,113250,90.74885559082031
2011-06-07,118.5199966430664,118.94000244140625,117.86000061035156,117.87999725341797,203700,90.62583923339844
2011-06-08,117.69999694824219,118.08000183105469,117.26000213623047,117.4000015258789,87600,90.2568359375
2011-06-09,117.77999877929688,118.77999877929688,117.45999908447266,118.30000305175781,43350,90.94874572753906
2011-06-10,117.83999633789062,117.86000061035156,116.4000015258789,116.63999938964844,106750,89.67255401611328
2011-06-13,116.9000015258789,117.22000122070312,116.18000030517578,116.72000122070312,77900,89.7340316772461
2011-06-14,117.81999969482422,118.66000366210938,117.81999969482422,118.22000122070312,75400,90.88726043701172
2011-06-15,117.27999877929688,117.55999755859375,115.9000015258789,116.16000366210938,79700,89.30349731445312
2011-06-16,116.19999694824219,116.9000015258789,115.54000091552734,116.37999725341797,66050,89.47266387939453
2011-06-17,117.4800033569336,117.5,116.37999725341797,116.69999694824219,58800,89.71865844726562
2011-06-20,116.33999633789062,117.55999755859375,116.31999969482422,117.36000061035156,53700,90.22605895996094
2011-06-21,117.94000244140625,119.16000366210938,117.83999633789062,118.95999908447266,132450,91.45616149902344
2011-06-22,118.66000366210938,119.26000213623047,118.19999694824219,118.26000213623047,106050,90.91798400878906
2011-06-23,116.83999633789062,117.9000015258789,116.0,117.86000061035156,260750,90.61046600341797
2011-06-24,117.31999969482422,117.36000061035156,115.80000305175781,116.0,114500,89.61389923095703
2011-06-27,116.08000183105469,117.41999816894531,115.81999969482422,116.9800033569336,77850,90.37100982666016
2011-06-28,117.4800033569336,118.5199966430664,117.36000061035156,118.4800033569336,59500,91.52980041503906
2011-06-29,119.0999984741211,119.69999694824219,118.66000366210938,119.54000091552734,125350,92.34867095947266
2011-06-30,119.94000244140625,120.83999633789062,119.81999969482422,120.68000030517578,124850,93.22937774658203
2011-07-01,120.73999786376953,122.5999984741211,120.54000091552734,122.5,139550,94.6353759765625
2011-07-05,122.4000015258789,122.5999984741211,122.0,122.30000305175781,91850,94.48088836669922
2011-07-06,122.08000183105469,122.63999938964844,121.76000213623047,122.4800033569336,94850,94.61994171142578
2011-07-07,123.58000183105469,124.0999984741211,123.37999725341797,123.81999969482422,195400,95.6551284790039
2011-07-08,122.4000015258789,122.9800033569336,122.0199966430664,122.9800033569336,105600,95.00619506835938
2011-07-11,121.44000244140625,121.83999633789062,120.44000244140625,120.69999694824219,92750,93.24484252929688
2011-07-12,120.45999908447266,121.41999816894531,120.16000366210938,120.16000366210938,132400,92.82766723632812
2011-07-13,120.81999969482422,121.81999969482422,120.31999969482422,120.58000183105469,129700,93.15210723876953
2011-07-14,120.91999816894531,121.37999725341797,119.5199966430664,119.80000305175781,55900,92.5495376586914
2011-07-15,120.45999908447266,120.58000183105469,119.63999938964844,120.45999908447266,40350,93.05941772460938
2011-07-18,119.94000244140625,120.0199966430664,118.55999755859375,119.44000244140625,94000,92.27140045166016
2011-07-19,120.13999938964844,121.4800033569336,120.08000183105469,121.37999725341797,233300,93.77014923095703
2011-07-20,121.76000213623047,121.77999877929688,121.16000366210938,121.37999725341797,90750,93.77014923095703
2011-07-21,122.0,123.23999786376953,121.77999877929688,123.0,234250,95.02164459228516
2011-07-22,123.0,123.19999694824219,122.4000015258789,123.0999984741211,90250,95.098876953125
2011-07-25,121.87999725341797,123.0,121.80000305175781,122.4000015258789,183650,94.55815124511719
2011-07-26,122.31999969482422,122.5,121.68000030517578,121.87999725341797,138850,94.15641784667969
2011-07-27,121.19999694824219,121.23999786376953,119.30000305175781,119.45999908447266,470300,92.28687286376953
2011-07-28,119.41999816894531,120.4800033569336,118.95999908447266,119.12000274658203,169150,92.02424621582031
2011-07-29,117.95999908447266,119.36000061035156,117.44000244140625,118.19999694824219,194600,91.31348419189453
2011-08-01,119.77999877929688,119.81999969482422,116.68000030517578,117.77999877929688,435950,90.98902130126953
2011-08-02,116.95999908447266,117.5,114.77999877929688,114.83999633789062,258400,88.71778106689453
2011-08-03,114.95999908447266,115.54000091552734,112.9800033569336,115.41999816894531,380550,89.16584014892578
2011-08-04,113.87999725341797,113.95999908447266,109.83999633789062,110.0199966430664,504200,84.9941635131836
2011-08-05,111.37999725341797,111.66000366210938,106.94000244140625,109.77999877929688,538450,84.80876159667969
2011-08-08,106.0199966430664,108.23999786376953,102.54000091552734,102.73999786376953,790300,79.37010192871094
2011-08-09,104.4000015258789,107.4000015258789,100.91999816894531,107.33999633789062,579800,82.92376708984375
2011-08-10,105.45999908447266,106.30000305175781,102.4800033569336,102.68000030517578,403100,79.32376098632812
2011-08-11,103.72000122070312,108.69999694824219,103.26000213623047,107.18000030517578,919300,82.8001480102539
2011-08-12,108.4800033569336,109.0,107.31999969482422,108.04000091552734,307200,83.46455383300781
2011-08-15,109.0999984741211,110.4000015258789,108.86000061035156,110.26000213623047,225950,85.1795654296875
2011-08-16,109.22000122070312,110.36000061035156,108.23999786376953,109.31999969482422,263800,84.45337677001953
2011-08-17,110.0,110.80000305175781,108.5999984741211,109.44000244140625,160550,84.54611206054688
2011-08-18,106.58000183105469,106.69999694824219,103.73999786376953,104.9000015258789,524000,81.03877258300781
2011-08-19,103.36000061035156,105.81999969482422,102.83999633789062,102.9000015258789,1438400,79.49371337890625
2011-08-22,105.31999969482422,105.37999725341797,102.77999877929688,102.9800033569336,246400,79.5555191040039
2011-08-23,103.5199966430664,106.58000183105469,103.0,106.54000091552734,301950,82.30571746826172
2011-08-24,106.31999969482422,108.08000183105469,106.05999755859375,108.0,151000,83.43364715576172
2011-08-25,108.72000122070312,109.18000030517578,105.62000274658203,106.37999725341797,294150,82.18213653564453
2011-08-26,105.66000366210938,108.27999877929688,104.0199966430664,107.77999877929688,197500,83.26368713378906
2011-08-29,109.33999633789062,110.95999908447266,109.23999786376953,110.91999816894531,159000,85.68939971923828
2011-08-30,110.5,111.91999816894531,109.66000366210938,111.12000274658203,129900,85.84393310546875
2011-08-31,111.9800033569336,112.9000015258789,110.91999816894531,111.68000030517578,214950,86.27655029296875
2011-09-01,111.73999786376953,112.80000305175781,110.54000091552734,110.5999984741211,274900,85.44224548339844
2011-09-02,108.31999969482422,108.83999633789062,107.4000015258789,107.73999786376953,150350,83.23277282714844
2011-09-06,104.72000122070312,107.13999938964844,104.63999938964844,107.0,197950,82.66114044189453
2011-09-07,108.72000122070312,110.04000091552734,108.30000305175781,110.0199966430664,199700,84.9941635131836
2011-09-08,109.33999633789062,110.58000183105469,108.68000030517578,108.86000061035156,115650,84.0980453491211
2011-09-09,107.66000366210938,107.94000244140625,105.44000244140625,106.0,174200,81.88856506347656
2011-09-12,104.69999694824219,106.76000213623047,104.36000061035156,106.76000213623047,161350,82.47569274902344
2011-09-13,107.0999984741211,108.05999755859375,106.37999725341797,107.63999938964844,193500,83.1555404663086
2011-09-14,108.26000213623047,110.45999908447266,106.76000213623047,109.16000366210938,459000,84.32977294921875
2011-09-15,110.33999633789062,111.0999984741211,109.41999816894531,111.04000091552734,128700,85.78213500976562
2011-09-16,111.44000244140625,112.05999755859375,110.69999694824219,111.69999694824219,79000,86.29204559326172
2011-09-19,109.86000061035156,111.0999984741211,109.18000030517578,110.66000366210938,82150,85.48857116699219
2011-09-20,111.12000274658203,112.13999938964844,110.44000244140625,110.4800033569336,154550,85.34954833984375
2011-09-21,110.5999984741211,110.86000061035156,107.13999938964844,107.13999938964844,139000,82.76927185058594
2011-09-22,104.19999694824219,105.0,102.37999725341797,103.77999877929688,420500,80.17354583740234
2011-09-23,102.5999984741211,104.31999969482422,102.45999908447266,103.68000030517578,329200,80.54645538330078
2011-09-26,104.72000122070312,106.33999633789062,103.31999969482422,106.19999694824219,193850,82.5041732788086
2011-09-27,108.44000244140625,109.27999877929688,106.86000061035156,107.41999816894531,617550,83.45197296142578
2011-09-28,107.69999694824219,108.23999786376953,105.08000183105469,105.27999877929688,197300,81.78944396972656
2011-09-29,107.05999755859375,107.45999908447266,104.16000366210938,106.04000091552734,119300,82.37986755371094
2011-09-30,104.55999755859375,105.4800033569336,103.37999725341797,103.5199966430664,183300,80.42213439941406
2011-10-03,102.81999969482422,104.08000183105469,100.33999633789062,100.33999633789062,333100,77.95169830322266
2011-10-04,99.13999938964844,102.81999969482422,98.23999786376953,102.54000091552734,285650,79.66080474853516
2011-10-05,102.87999725341797,104.81999969482422,102.0,104.58000183105469,281000,81.24561309814453
2011-10-06,104.5199966430664,106.62000274658203,103.76000213623047,106.5999984741211,583800,82.81490325927734
2011-10-07,107.16000366210938,107.16000366210938,105.18000030517578,105.77999877929688,627150,82.17789459228516
2011-10-10,107.73999786376953,109.36000061035156,107.66000366210938,109.36000061035156,168200,84.95912170410156
2011-10-11,108.76000213623047,109.72000122070312,108.5999984741211,109.31999969482422,663200,84.92801666259766
2011-10-12,110.27999877929688,111.5999984741211,110.0,110.31999969482422,509150,85.70491027832031
2011-10-13,109.69999694824219,110.44000244140625,108.9000015258789,110.16000366210938,364000,85.58061981201172
2011-10-14,111.5,112.05999755859375,110.91999816894531,111.9800033569336,423450,86.9945297241211
2011-10-17,111.4800033569336,111.5999984741211,109.63999938964844,109.87999725341797,309650,85.36308288574219
2011-10-18,109.83999633789062,112.83999633789062,109.0,112.08000183105469,259100,87.07221984863281
2011-10-19,111.83999633789062,112.4800033569336,110.4000015258789,110.68000030517578,107900,85.98460388183594
2011-10-20,111.0,111.4800033569336,109.5999984741211,111.18000030517578,68200,86.3730239868164
2011-10-21,112.5,113.41999816894531,112.23999786376953,113.31999969482422,87200,88.03551483154297
